account,owner,MNGO,BTC,ETH,SOL,USDT,SRM,RAY,COPE,FTT,ADA,MSOL,BNB,AVAX,LUNA,GMT,USDC
6gkRpXiWnA8WVPMuWXYVwLgyGH7hbVMCZAdLwAkEVKr,9KZpFQP9MWBjZkyPbGMkV7bXRh3AWys2wkaPR2CyJeBH,0,0,0,303894098,0,0,0,0,0,0,0,0,0,0,0,10282033
6vhS9MQsrSY3ogXwivYVTCFHvrYJEzw9ypaiAEQrc4B,J8nfNjWgx86k3gknADqWLFFrGfhdXbLgfb9YNa2uBn99,358118,70,583,0,0,0,0,0,7661,0,776581,0,0,0,0,47
6xDHuNE8iodjMwVepHs18fmcXD39H5p99RFoaophV31,DztdJ5SuXC8CcvRZu4ioRBqUjc9ukBnHvirvT4fNnt1b,41,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0
6y1EjewoosaugKNx7EuY9Zs3dZaJmV1RtsCSi6och7H,8wF1DNeJ3ixMDZNiaBNbABd2BMWwM5QjmhMoxVNevN74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1654
6yTLi2mqDXcoBqu95cZUugGD66rJaWmQw2EvXjSsGar,HgLqdZck8iHK7FckeS3ASiV3QjJgL79yq9ohiwD9LfDB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011752
6zNVzfqVF7xFXcNnTMEXzpnerePSaSqUefUmDf76v5P,FzmdA4TS84tQELdovixhpoHzwj6gQ1o8qk6AG1EXTTe2,0,0,0,540489320,0,0,0,0,0,0,0,0,0,0,0,0
72HUTfNhrkEXKsMDHStroC5fyJavGsNQzBqwZtMnoGk,D3CcrhQFYAGGbLFbF1qBZH97Z3LtFmsXMfsRC8eK1RDX,0,0,0,0,343,4499,0,0,0,0,0,0,0,0,0,0
74QsYStRPkktbS2YAidzLFd42JuUQdtYLFu5ybTnoCK,u3DQEwwDgQ9XE7sPrZSVZv3ax55oRkMhg8StTgBUdcZ,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
784TFNzDZCJvMPzJULLUAb5aFVALo9WLHgiTitsED38,ESLXXRWaYJyRNcKj6x4sTM3YtjiqLApXbYb6ehg8rdDW,2603644,0,0,9116811064,0,0,0,0,0,0,0,0,0,0,0,51
78veyb15QEYqBcMi4kzWP3iHtPC1ym6UwL9q7Ad7BUQ,GpH53KArKZ2KAsezxWtw8AwSLNsLvp8kqoXfwygpvzcv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7AXSsweYFeGoCKd6JXPyPp917gxA9pNiUdCcnpgaEKw,7JZZczvZcoM4uHYGZeUn1nYvHwXHNQE9apGu9U6k5zmC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
7Bcpg6xE8u7uWfxSMSs8jDjPe3mtAhevszZ88CfhkRR,34hGwDRThQhWaPAHZALg211f7gtPZCp2xUkhZNHc57Cs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7DvfyMFJrWwBvC9b1UuPBK7qVyoYLyXVeTRxzyfaTEb,Dnf64BEc5x61ibDPoa9kpz877WWdrNX3aGJgdbeLdMD8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
7G6k5dQnTH7Vq24EewH1XfZ6Uqbqtgf4eHWTufKCGaF,9syYeetFZFr4h28TWA1kpeYUm2nJcZH1gLUuCuZVhC2m,80998,0,0,1608109108,0,0,0,0,0,0,0,0,0,0,0,0
7J5Rg5vPt5PRTUEfwMARyEQ6a1BTfxooocyt8V8HTs5,4XV77rQDvvGMGUR8SgvjzXQR6SDPCcrkeYxwxCwNGWY7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228969
7KaTEtzcdHFd9tZw16EWMiiUZC3wKg78ey8E95P2dv8,5rxxC2Y9PaBxXQGB1pwuNApoPmZwmt5Lrphebksg93op,303994,0,0,110542687,0,0,0,0,0,0,0,0,0,0,0,0
7Qxx7Afdy9JAwcV8Dz8zcGjR71YVU6Akso1KjhayWq5,5QwZ4MgfJgcrNqfFtGpVtCxX1c6MreNGBrcQ4Vc532g8,3263023,0,0,0,0,101204,0,0,0,0,0,0,0,0,0,651
7Rbs2vGZwsKo1v3B3A6JGTgEiGVPhy1iqrasntC7VNN,EVa7c7XBXeRqLnuisfkvpXSw5VtTNVM8MNVJjaSgWm4i,0,0,0,200892527,0,0,0,0,0,0,0,0,0,0,0,0
7SgQzzGF9eZ4AFWkmLKvtChDvbsf9WLtB6chA8u1jeu,F2jZXREJMLyQ85KkDMdmMeddS2fvD9u2EvkmnsiLKK9s,3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Tr9UMrE83uBGFyWhRSCobExhuHTuXoATvFsUqijnG6,5LpySXhCTHLLnDXJVeFpyJcavjAYo9WY362FT4oDGfXg,0,0,0,1193425,0,0,0,0,0,0,0,0,0,0,0,0
7Ynndz1tYW1xPkn7cbtii6Hz3varwx6cFKRyWVrM8bs,HcR2HzRGZLR1tsvyxTT1y6oT1Lv1GsAdpHDFG8JdvKH7,37145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7Z8HESNG5GNd9R1R7d389SShaTw1QbxfCJEwBAYw8Dt,3RURHN6fLUGZ6XVYMwnhrTYDRPPBc3hcMGnASiFoN3tr,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7bLkYNWM9gEQPZr8FwHSAVb8arPdpQdRFgTDb5EsGwA,AemiBpne7pjnVqdsX2QDgoyRbq4hD8k1xtvu8tCh3zGW,579,0,0,36412796,0,0,0,0,0,0,0,0,0,0,0,2259098
7d8k8jNp1Y826nPiEzJLT1U9GWaLp8CuWuDQjb2aKHg,FRwu8bYXbvHDGFyES3pESzsxKAnxfEcNtLghMPKmFbfU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321704
7dmWAaytVM263nKUeYC6ywQLuoBhsijPaVZuqXXgq43,8qihzwTkNtip9Z6MvjyyJuHZVyyVy1irRGpX6Vr7waRA,0,0,0,35454361,0,0,0,0,0,0,0,0,0,0,0,0
7eNx8tapvqBjNvP1KaRFBdTFuxBRwtWBWpSPbgZrVe2,6xMNdaT9Bq4qRyQc7Ti8z76Lj3fauqRmXbVpT4TXpH2w,0,0,0,1805556414,0,0,0,0,0,0,0,0,0,0,0,10402385
7guv3KGLxXuyJXXyqxLV3xRb6oE8dzh7PpRwdjyZx5S,AmTTL24RCB5FKoKhGSheCAzjpjWDMYeSC2viK98PCMgB,244032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7i1tjVhJXB5PAicEqzRFRUyt4x52RbpRU3R7TyV7Lvy,6ysEPSGdJitfczTiZo5ZpANFTiu2ri2yY5p3xGFJoofg,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0
7i6s3DnAgJeweeHUXAAj9oWCEHzn8B2ztZkWLH1YDj1,2KPaTFmVPR4ock7s25s1vDH9esoLbcdoPBFV4SXUKtU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7nidxXaQHcZHHjbQ7Z15k9HayQdy1jE1tzWQUjpbDJY,9PKjUme9VAzpGruyWnrzgnSTA9qqoCqWgcMFS3oKiQ14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213
7pU6RCzseG3vLJPvQwo6rdUf5t8Kpwnf6qs9aMbdy16,HGp6nqhTwH2QpthQbvsKVxCiAJRo1HpbeWuYz7Zhr31H,103484,0,0,4678287,0,0,0,0,0,0,0,0,0,0,0,1
7r1GHHUff2MZ6Vosf5xAGuekJTzhvzz3mYXXDHWmbnD,95Fzat9vWBL4WoStWd7yBCUCibqvBVSAeDUWEigMzVN,0,0,0,32,0,8,0,0,2667,0,0,0,0,0,0,0
7rQ5g7mD8q5mFyTjmf9YiZPgJbSE2GQwarcLoyLSumV,4hmL7Xf6ZjGCgQjn5nj9NvP48icFY4BBmUPs7vhXXPm3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7rdLtBQEM6rdw4HFRUcXxGu8LjmFm3kd6iMmZaoMeXK,9rRhWLoR4ULDtbp6vTu2vzrVw5B8zwHtFHKYmCZnMQkB,0,0,0,5709432328,0,0,0,0,0,0,0,0,0,0,0,0
7tuwNftF5jxFDVXd9Cj6RjW87saA3RaJwxZKWQxZETe,2jHbVjRM3JqmJjTr1wQE3b9ARrAkntEpW6gEFS9Znto9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409
7u4icGPRWbedqhpiB8bGSPvjhPyK94wpTWUc3csXUDf,BvFVFg4ZMGaNXBGQcbKkSUGZifYKp2yZitqUv1tFmuHd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23352
83CBHeWGxSCNao1e2zCa4sjdxt1Kw1N61uqisiV1y57,6PcySfuBme1bWzieXXse8rJuRJG6DvfqLfviRqQa4Jh5,338862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279100
84BQLZez365dBSAtUxXH4U3BBiDz3hNiM1CDu6h3LH7,F4rcTaJZQf1CHw3cvrEBN75jziZp1gAk1qq2qrbSp7tP,8654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252568
851SMDAdCACwkDuRbfbjP6VCuQyA7HhBL35TKAQCegF,3Gut6C47m14vVrRuuRfVMSTj4wdEGES8cSzL7GvXbqSK,0,0,0,50449,0,0,0,0,0,0,0,0,0,0,0,0
8A9DzGN4oe91SZfQJFcyrNbapfexzZhqotjq8fogFF7,9Bjz9UBdKk4TsoSoyYf67UJxSu1oKSSKEuRvg4y2uD5w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
8BpatgXQi9k9jAuAg6B1yGUgtDxsYForuLKGQHrj4j2,GkZHN3gdhMfF7R2QcJX1KzqGjKVhv2iFRsmuJM3vLJnH,3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8BzpVjftgSrB4r4WtG3AwwDSSq3jUmPhCCziNngQoHK,6xzf4QemgaytQ5HXDHxJRbngZLbYQv5Qvp1yndknHVJ1,0,0,0,0,3127,0,0,0,0,0,0,0,0,0,0,0
8Gc16uh3NFasC8m6ujEefGTWktKcRHFQWdM9A39R1Vw,SFt7uhmR1jqKdi982FWaRfnLJf3D3qjJNL7tgrXov1j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8KSQNBiMjtGWrb4ZCwE9nGXj1czeZ8hJH4iL7rXhXL3,9LazAdynmSY2NYn5jrDuqxkCvFE4TTAC9NiU7wb5q5rv,0,0,0,70908787,0,0,0,0,0,0,0,0,0,0,0,0
8LQrjLJmsLpmxPg4uYFJoEh7ewkU64jR5LwQHrRKvB9,9ehPFvoQdN4vmKp18K9QyQJFG2jChpKj4akFZFfhb2sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8023187
8NwEe1Cg5SCQvuPL1yDsL7EmPBXoSsaLASiWMMaseoW,HAYjEsuJtsxTsgmhDCj13Qmua7nqjxXiZSHxmWDCuXWQ,0,0,0,0,0,0,0,0,1017853,0,0,0,0,0,0,0
8NyrJhat8EpBZYxpgRDdCPeycSLXZ3ND2Mvom2gv6Rz,2hwyF9EfbqT3f7bdf8JK7BYmhDjpcugZVWPmreEguAy5,2057936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8RXzvkCoUYqEsoFgmqwKWFfYmuBaJEAPWoubwpmUVLP,oK6Z2bhBaBvv26YtPf6qxUAj4gbxeD8pHZu47RSXMou,0,0,0,101297819,0,0,0,0,0,0,0,0,0,0,0,0
8THRa6jMEjVK5tGDtp9LAta3iFH1om1gB6PkMJAXuKd,3AEKqXPmJHWVgZbmbvRCpdskZRSXWygCquNeEgKMe8a6,0,0,0,18385792,0,0,0,0,0,0,0,0,0,0,0,0
8WYjyZBHNJH8HuRbJY5Q8P5wgCwb4D9zriLTXPh48tM,AXR9oSdyUM6vXrb2BEZTt34efzSAmgBUWKZkVcdJGHmk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8XG57xneHPPD1wkQTTgHjLyAyFmDpRv9HD9Duhnbizm,F9YfBf9KqBn8tLYvSkgJn2hvR3RaVwGWCSJhAYHa4e21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8Xs3bUo1rPxxufaeEu1qKcfn1FDv3UCd9pC5gUNV2sm,5YQf5DwiyRrhpUyPb1QPB7GftxQegAxP4AHMGW4MHuUv,461313,0,48347,0,0,0,0,0,0,0,0,0,0,0,0,20824
8cDPNwXv4fDBy1pktVjwD5S4dYjzJ4JyQgRtvavL9WY,74Mpkpf3LvWFj8tYXcnyuPLe6grQ1n3YF5qgjPdWCTZv,85636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
8cZ9VFUFgLUsggCMG43x1pP26nZur2Ni2TT94jrGNF8,FKgXrosfZVKW5d8pbKZw3YnKQupxMnU3bN5KWWY6qver,848210734,0,0,641,0,0,0,0,0,0,0,0,0,0,0,64910
8ddXkrKmp6Brbd3c8sHaWvDnginHgnL18PLEv2mnLRX,GYe7Z3d31QRkBzYZBuq2T9bvy4qHvigRQ8DSaidabPGa,620342001,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
8dquTe2TNKqzAsxCNM5paYABCzj1woVNVeDhf3L61QC,3o4eqgMkWfY8caCeF9qDUrdo2116W7ByCJRSzM21hoCx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35970
8dyoWHuux2zRPze1dpBcNHpKKFk19FgXPgGh7fn6pLN,G1DvJR6rwmPT4M3pKbwf7bKCpLV8mz1k7ApKchDAn7qc,455261743,0,0,26352098075,0,0,0,0,0,0,0,0,0,0,0,187493389
8fMkSb3zjcvmyb1RMBpRrAu6oUG5qABLyjHW2XXvrFU,14LkCKjsp7PFy5NBcZPcSsGxZANaoPE8yMs2tQnJqsce,0,0,0,75208980,0,0,0,0,0,0,0,0,0,0,0,24321044
8gZ9dZ3h74rGgzuNwzddoqpqMASodYBaWe1wSD8BNga,7BnE7VcM4nQHM6Cu3SEfE5tu54o8KBJmsi1HEw4eYDtC,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13740
8hSjPW3yenJJ7tAApSSD9EjJttYi9XSpLNfHju7U7se,2p5cvTtHfkqRsVfFNn49E1WQnPPhAfkeZGbPeu4XFTZ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165697
8hta7cSZcvGid3FXe63oDKUFhXRev6axtrBtcLvPdBb,2SLpcNz5rE9KXKJq7Kp7LBi3fShjvmiNcMM4bGpC58rB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393379
8iwmKKw5Mh9B4eTV4i9gFUbCMPBT3G1y4hWdQv9qRAq,AnJySh9yVaVzaJ9utuUEvD5eAmUhXzrGoudeRaZ9bGMC,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,201701
8mNZd5yv9G7RNeZbDuAcri7HJizXoFJHaUmYyaa6dx6,7KTo1FTu8rvkJBUQhnF8NgBCMNdHEmujU4tzsN4dYSra,0,0,0,20269,0,0,0,0,0,0,0,0,0,0,0,0
8oXMgbXycyguyn1RNU9Wt4bFiPyBUHaJ2eg4JiY4Rgh,A3PxW1EFC2uxRUqMc7cFH7e54WSDbacTuDrGPGunRMZk,0,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,0
8ptUmFGR3U6uKhRAQMxi5jnuka9NVArkzAQx2j8y9EH,7sk3qaJUTVXZX2fsuHC2LiXS7UEcct7r3zLRSE4jgjMq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7977173
8zJHqNa9sVvyLmVBQwY2vch5729dqfmzF3cxE25ZYVn,Ab8orKBMWpecVPgmw85C3uo3ZQnbuwDCNNiRM3qbGCrQ,5459727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388738391
8zfoU4E2n2F8oayTFgPmDyS1ri15bpMBdMVa6Ct4UZv,23Az5gX6QgJ81fi3fpLuGS9ZGnpYn6qVzW5xTZwH3Ddy,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
92wfJ3wG4U8Yq3Qo6yk67QxkfvVR4rruuZ1tgrKpDeF,AaCbYUbu3bUB5GFzm2hhSa7rL6ha3A4qVdgodarpKtuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35367137819
945EnAwoiV8eAvrx7HXZzDVKA3AnNTSCDTEeEfJekDo,FdX5CxgbqFyxx5zGbtpWZJzhSxTE6kASc57GxQBL7PsZ,0,0,0,57255003,0,0,0,0,0,0,0,0,0,0,0,0
9ArBBRYLzW7cTpwvpshCXiF3jJW9LJLyfkwtb2mZ6h7,rvbc6xucKVZfYeZms6XRzZ6qWDqwjH56WFZXgxpZhfQ,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
9DSzuxWwe2194UcKN9DxnYXiPNUyBqPbWRz85zUhVGr,8ixvLXaRq1nzfVR3ctkyuRkd9VuFgJ4JjU1qidXd53xw,981221,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
9GXVFmDsrqcKMrXBeKzcf6Ur8PRe8SNWvKuqwsK5jSR,2DFn5bTpkhL86SZRq52GBfnhA3CjiHiob7odWDfPVnxD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
9GZMNQzwnxDQEG6WwdA8JUiC8dpB42NVJ8qkzbrWoqN,92oLk7jQ444jXDE1uJLGz7ui2WzLVwUMHdnskowqnhKD,0,0,0,0,0,1026747,0,0,0,0,0,0,0,0,0,1179212
9NY66QKsie18ThWsTiRmJYtef6KX6ktpLXz5GfnE242,7KwH3g5DhBWsnqm1XLMc2xY3XjtpGcURkwA9LsNdppft,583515,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3
9PGjKj7NJFDk52G4jgvcMmKDBLgm5meLx5K4BoXdFwu,SAueccx6WsL4pujbfib14C6M1gPfikXBUSt16YRxFgv,20415,0,0,26758178,0,0,0,0,0,0,0,0,0,0,0,1434431
9RVP7nprReCvkoh7t6cM5wG4F5HbwMGkkmBpziQsSan,3eXbrSeq4DFbdihZ6kzEmDGYkKbCKsCyxZQMTowi8fXn,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,17546
9SNPrxkHMQVnrp6oNWEdMEhwo9mbQbExL4TX9MJmiX2,5tikwxohuPVAGC8cq3upBf5nJrGjeaDZCyUvDXTZV1Bn,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688826
9VcXtm2H5k6D4gLtgiYZE1QPtdsgkwQAU4jHWzSz5WC,5HJAjsExgqDk46DQcGEgh91eXSYVUojFCfP4fwr7Pxr5,1325,0,0,243136,0,0,0,0,0,0,0,0,0,0,0,1
9a3ey9yjPVMWFe8bLywwyHcRpzpsDhKgfay9pSYrSTk,HDJrLBSkMZ34BjJKrxYvSjhMP1z3dvZeuCAEqHFHqSn7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11367986
9buY4ATtVivFhGHKxUVPjq63syhUyXkobtdJ9oK7smp,J3wAU7s1ZGHiU5x68gTBRwrFaskoqUgXJuHj9vjJJV5o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9gkpt6Xu3LiMSQ3srGgVP3HSAEVoqa6rTDtsGBxJbqw,GJH3Gw5fmFP83GYAbkbd2diwHFua4EihbyEdnCzi33Ur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9j9Tr1bTPBKachTwH9jrjRiRtm8QLfY516KMxTsYERm,EEVMaqPdiHKGSt1AWkVUKeH6VCPLKhiWTy3Bw7VAPxy4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319
9juAV9aC2aQkWoAk4HpA28zUsFGh2LyAET5QY27cpvX,4mcwApBNzTR98EqdYx2Sq9FHwB2hq2D9tT4HXj9pYe5y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20551
9kJgNMqgLz2oKxtqa4ukMXtkYKQYPz2Y23XDosGV1Uv,CWGuhf3nMfhq2YXpeBY6avwdhudoG2nnkkp856EebDj,19421,0,41,10066452,0,0,0,0,0,0,0,42,0,0,0,3
9nrTBHrvdgUAi8tscLXbDWF6yZkVZNPgdnHd1xqpqZm,Cgn2mBir832Eyzx3j77DcdK8nCWndJvD6LewULNMfpbv,0,0,0,10038454,0,0,0,0,0,0,0,0,0,0,0,0
9oUiHSSMV7NV7XSRkt8UHTp8V9UC7oYcXhXtzJrBu9G,ART1BNn7cBai15PjjeMKzbHbGCUNR5ieTBEe8rqmBHoM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9pX797hjqrwyC38NtSv4k1A9oTQk6PbreUDU2rX84fT,A74zmA5D3i7D8rocEy6y3rxhiYQYQwmDavhrQjsLin1j,10985586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9qgkjFgYFLiVMLxDNmBgZiaEUBikCvDvzLtUqq2V6Bo,F6RRpmRZXDw7DsQMbySJgCn6C1axBzcixBRPRwbKmuKw,418618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9vUDTts1TX7M5yhybWt3RdSs1epBh8TDjaStc8AUvbi,3gDCt5wtuWm6z1wzRRyjekess2WshHPqHVyPzNbogrS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689
A6UzzCKP3YoHwuHPzPRsThmpou4DpjtDuDDoFPsM3d5,6NBwd39pzYePpQKMoP9Yghg6usCvRJT2RPqT6dUk9QA5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A6dd5CX3ksWJPgMFgWzZSiaEuNAvCd9Rygcf9ponLYN,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5,6286570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A8SDGq9gydoEt1eeoqkJAXBvGvh6UDXpdSEYyxWD2WP,J1gXYvi5SnjYkAKqbt7SotGuzdEM6Ff1G3RCxuHyDyXz,0,0,0,202296889,0,0,0,0,0,0,0,0,0,0,0,0
A9piNzCM185U2izAfrjqDV5aZqBPAJpbdskmTwwoki6,J3zMQ13YQjDoiv48JLY9F74GWCWawff71Fv9cUR2DUMQ,0,0,0,229996023,0,0,0,0,0,0,0,0,0,0,0,0
ABvsD9B5kdSbvkex5sYqrgRQt9fqhXc1Rgr12hepupv,76KX3WjE2Uy98K3d1NWRzrU2cq7smcw9DPkQJPiMbqFJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ADYrn6rtYf72ZLQTtsW1t6f96emQ81uxZy5oCy38KGj,7tz2124g7ifpJs7boEfFaSBujn8x1WujD2pKY4dDMXxT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
AEMfJ1PAjk4QpXWHypegwYoMcAg1PYxSLCg254QyGx8,963rMKT1mjx2WodauxQq5vdYXdB1VbYrBunmuEKANxuS,0,0,0,35452950,0,0,0,0,0,0,0,0,0,0,0,0
ALSiyZzJMJHZbiP8jDCTjmhqdFss2Xu2fcAXDGGdGzp,2AYLiZbRqHtWw9xkoJmbA6tvDNwuM3BH7hf81awsr8BG,0,0,0,63598,0,0,0,0,0,0,0,0,0,0,0,0
AMHXAUPkz2w8Uwkv4vKc711gHmYSuM1cPkQpaUU6wSW,BwhMSeb1idZdxiqX4AxBDuVH9Z2P9Xq4VdzWbVyjVBSp,0,0,0,0,448273,0,0,0,40,0,0,0,0,0,0,1
AP2cbQkmtCVNZRTPXKJxnCRpH9jxD5epyXgPKsF8jTE,4SNo2oLV2sUtLqNHNfRairmiuYoBWYQAYHGbdTeEnwbj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61426
APLaeNMssWpyHWcVrBt5nbeRSjy8yBJgrizRvahH8xX,Hy1TWCHBUd9C1X7AAdMzWi2PUNJY67YwDEAUh6rRtA4f,0,0,0,505769275,0,0,0,0,0,0,0,0,0,0,0,0
ASuj5BNGrdNw6EvX34NqVTyyH8UUC7BrqZHKWCD1PdK,8kxS8D3kp85asWcZLJ9FyfSxdnfLvgXFbihrRbqbVKvK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AVxHPzXbFiPJ3z53HSgZ3Zodh6d81oEb7PBrcX1uN8H,DvWXsTDpyhedPvFnsidkYSH91SLUobeyvVm3BtCnekLK,23144415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXMvDuUM8rNhPgKL3NtziLZAPo84FZLqUaE9kkFfTqS,8XQiFrVY8eqnTgisEnnNzzT66k5h6KRdgynXPL6tkLFF,0,0,0,46600,527,0,575,0,0,0,0,0,0,0,0,584
AXXPKEX3mbLnKf6Z7WWMHGDJuQNDFHHJ3Ap8dbx8na4,DogQDdqwFPidxfWGW8G9LryUAHkuE633AftW1h322FMq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5863682763
AZ8ygC9vjF3wLtuaft5Ajxe2sBUKD617jAwADUXFQLJ,74zF7HjPEoG5K5YQSmBToDzQ9vZrbp3orSRoi92UiH9w,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,4832663
Aa4CzZsEBPj9ThiuELDA8edaL8TYF8hRVRSXFJ8bgTg,DvE3pBNp2bPaY3vP8TRvVZmEBVVPhbJWNQanGSkR3vuV,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0
AbShxSEbtCVHqvBJyoThdDBLPCoLUzVmMLkqYQ8Dr43,9jJPVdqaZ6vp5PCmLx8gxjqmPHR4giY82JuVxDUZ1Bn7,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,2880194
AbWYiwFfsnwPjqp6a6FKveggGzeZ3TGKm6haAntKFr2,CU8zHtB7abF7cSXsQyr3eezcYshsqRyXDm2XA63XLZbP,145392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Abdpw9Ya9V7ejsSe3Eyep1AQE3nftwuknkr11YdBQ32,4Tz8grLvUCYHobQkp8WM5veDvaRTcXEGNRifNhqKa3Ca,0,0,0,4530539255,0,0,0,0,0,0,0,0,0,0,0,0
AeCiPacHUupatfXs29Jw5FQJRF8r9uH4eJU8arwx3zA,FGqCA4aL99iLRmxpPTqdzpKjeaF9hzwd5PEVcLhvL8Cz,134319372,0,0,379128768,0,0,0,0,0,0,0,0,0,0,0,97657173
Aj5RsTYKwhqTs6udxeB46xJgduzEGjAQjQUU7QtXU5F,J1dhEW964b3rpxXVjsyr4ZY1vdKPLinFatrdPYVN8vFQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12936894183
AokqjwyW4z8VhFB2Bm8ZUvZ5PRM4DECmLPavXKGMym9,TEKRvE3wV8qkqgUfM44gM2gENeNXpvYvFunxd4UFyEs,41,0,0,4941757,0,0,0,0,0,0,0,0,0,0,0,0
AvCe7bywvHdMYuFmUpingnrPxA2E1cHRjSPjkX19aLH,7PjNq6qhENV4PvxZfYfe7jCmzwVPoxfuYNa8rYzvhvEa,0,0,0,262551282,0,0,0,0,0,0,0,0,0,0,0,0
AxWQnouefSWrTUGLAZYeaoJb4doroM7citWZNiZNxdE,8zeRf2GLKnn9jH1rty1uakbsMBEwEbVKsgFXcyDN37r3,0,0,0,35336818,0,0,0,0,0,0,0,3,0,0,0,38041886
AxiJciTUXSq8mTtcv8kV6BvsNkJDg29hhkL1PKXmupR,EoCQrJxPD2B8tkTyD3YCbZQUAfWkAHMz4U9qngsNN5bu,617472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
AyMfyXR5JcoLeidFUHSRJbCxTUQQsszuQTMchEFpqpm,AEtFnWDuZRpj6yaq9MujZuiNNxLPt7sdpat1yMgJbkCh,83249946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482471
B3TSmYcmtoerSZfY5TwMSbWRgvtFa1uFvsgdYRvT89j,GPxK4UCtUp9rPcETBeVtjTje2GCrpA1bGZEJDyqXvkyb,107874,0,1,32,0,1,2,0,1,0,0,0,0,0,0,15
